2025-09-02 19:55:53,017 - ProximalNewtonLBFGS: lam=5e-05, memory=5, n_grid=200, basis_order=2, n_samples=3200, K=3203
2025-09-02 20:01:03,490 - Iter 9200: obj=-5357.088929, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34242.584, γ=144.291, num_knots=3177
2025-09-02 20:01:06,943 - Iter 9300: obj=-5357.089788, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34243.677, γ=144.291, num_knots=3177
2025-09-02 20:01:10,221 - Iter 9400: obj=-5357.090647, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34244.769, γ=144.291, num_knots=3177
2025-09-02 20:01:13,526 - Iter 9500: obj=-5357.091507, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34245.862, γ=144.291, num_knots=3177
2025-09-02 20:01:16,958 - Iter 9600: obj=-5357.092366, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34246.955, γ=144.291, num_knots=3177
2025-09-02 20:01:20,408 - Iter 9700: obj=-5357.093225, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34248.047, γ=144.291, num_knots=3177
2025-09-02 20:01:23,746 - Iter 9800: obj=-5357.094084, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34249.140, γ=144.291, num_knots=3177
2025-09-02 20:01:27,232 - Iter 9900: obj=-5357.094943, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34250.233, γ=144.291, num_knots=3177
2025-09-02 20:01:30,520 - Iter 10000: obj=-5357.095802, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34251.325, γ=144.291, num_knots=3177
2025-09-02 20:01:30,520 - Final: selected_knots=3177, iterations=10000
